時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/9/5 07:00,172,53,536,3697,"4,486",1814,2948,211
2021/9/5 08:00,189,55,585,3726,"4,491",1826,2978,227
2021/9/5 09:00,223,57,567,3765,"4,497",1832,2976,241
2021/9/5 10:00,229,59,579,3788,"4,504",1839,2983,244
2021/9/5 11:00,227,59,611,3791,"4,506",1847,2996,241
2021/9/5 12:00,232,60,627,3785,"4,506",1842,3019,240
2021/9/5 13:00,227,60,606,3782,"4,512",1843,3008,239
2021/9/5 14:00,232,60,645,3819,"4,512",1838,3008,241
2021/9/5 15:00,229,60,604,3824,"4,519",1841,3010,240
2021/9/5 16:00,224,59,594,3820,"4,523",1843,3002,233
2021/9/5 17:00,207,56,632,3813,"4,520",1839,3008,227
2021/9/5 18:00,185,54,578,3790,"4,512",1834,3004,223
2021/9/5 19:00,179,53,555,3770,"4,509",1832,2990,219
2021/9/5 20:00,172,53,539,3762,"4,492",1822,2957,212
2021/9/5 21:00,167,53,532,3774,"4,489",1820,2949,211
2021/9/5 22:00,167,53,480,3765,"4,488",1821,2943,208
2021/9/5 23:00,165,52,469,3757,"4,482",1817,2937,206
2021/9/6 00:00,172,60,505,3757,"4,578",1813,2982,222
2021/9/6 01:00,172,59,499,3744,"4,574",1813,2980,221
2021/9/6 02:00,171,60,502,3724,"4,573",1808,2978,220
2021/9/6 03:00,170,58,499,3708,"4,579",1807,2973,221
2021/9/6 04:00,172,59,500,3697,"4,577",1806,2966,223
2021/9/6 05:00,176,61,542,3685,"4,577",1797,2963,264
2021/9/6 06:00,238,82,770,3687,"4,584",1793,2960,782
2021/9/6 07:00,526,566,1552,3697,"4,593",1814,2994,1258
2021/9/6 08:00,762,758,1905,3726,"4,600",1826,3043,1434
2021/9/6 09:00,852,887,1881,3765,"4,603",1832,3051,1439
2021/9/6 10:00,895,888,1859,3788,"4,611",1839,3062,1419
2021/9/6 11:00,917,911,1879,3791,"4,620",1847,3075,1406
2021/9/6 12:00,843,893,1858,3785,"4,617",1842,3091,1364
2021/9/6 13:00,864,926,1898,3782,"4,624",1843,3081,1363
2021/9/6 14:00,864,942,1867,3819,"4,623",1838,3081,1340
2021/9/6 15:00,863,907,1848,3824,"4,634",1841,3077,1326
2021/9/6 16:00,832,793,1824,3820,"4,642",1843,3071,1284
2021/9/6 17:00,810,498,1772,3813,"4,636",1839,3078,931
2021/9/6 18:00,709,214,1147,3790,"4,630",1834,3058,573
2021/9/6 19:00,633,184,920,3770,"4,623",1832,3038,350
2021/9/6 20:00,537,70,815,3762,"4,606",1822,3010,284
2021/9/6 21:00,418,63,717,3774,"4,595",1820,3001,251
2021/9/6 22:00,314,64,617,3765,"4,593",1821,2993,238
2021/9/6 23:00,239,61,544,3757,"4,591",1817,2987,229
2021/9/7 00:00,177,60,505,3757,"4,578",1813,2982,222
2021/9/7 01:00,175,59,499,3744,"4,574",1813,2980,221
2021/9/7 02:00,172,60,502,3724,"4,573",1808,2978,220
2021/9/7 03:00,171,58,499,3708,"4,579",1807,2973,221
2021/9/7 04:00,174,59,500,3697,"4,577",1806,2966,223
2021/9/7 05:00,179,61,542,3685,"4,577",1797,2963,264
2021/9/7 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/9/7 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/9/7 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/9/7 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/9/7 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/9/7 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/9/7 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/9/7 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/9/7 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/9/7 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/9/7 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/9/7 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/9/7 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/9/7 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/9/7 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/9/7 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/9/7 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/9/7 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/9/8 00:00,177,60,505,3757,"4,578",1813,2982,222
2021/9/8 01:00,175,59,499,3744,"4,574",1813,2980,221
2021/9/8 02:00,172,60,502,3724,"4,573",1808,2978,220
2021/9/8 03:00,171,58,499,3708,"4,579",1807,2973,221
2021/9/8 04:00,174,59,500,3697,"4,577",1806,2966,223
2021/9/8 05:00,179,61,542,3685,"4,577",1797,2963,264
2021/9/8 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/9/8 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/9/8 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/9/8 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/9/8 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/9/8 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/9/8 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/9/8 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/9/8 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/9/8 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/9/8 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/9/8 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/9/8 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/9/8 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/9/8 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/9/8 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/9/8 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/9/8 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/9/9 00:00,177,60,505,3757,"4,476",1813,2930,222
2021/9/9 01:00,175,59,499,3744,"4,469",1813,2927,221
2021/9/9 02:00,172,60,502,3724,"4,464",1808,2923,220
2021/9/9 03:00,171,58,499,3708,"4,467",1807,2922,221
2021/9/9 04:00,174,59,500,3697,"4,469",1806,2922,223
2021/9/9 05:00,179,61,542,3685,"4,465",1797,2917,264
2021/9/9 06:00,236,82,770,3687,"4,475",1793,2916,782
2021/9/9 07:00,509,566,1552,3697,"4,486",1814,2948,1258
2021/9/9 08:00,752,758,1905,3726,"4,491",1826,2978,1434
2021/9/9 09:00,808,887,1881,3765,"4,497",1832,2976,1439
2021/9/9 10:00,841,888,1859,3788,"4,504",1839,2983,1419
2021/9/9 11:00,867,911,1879,3791,"4,506",1847,2996,1406
2021/9/9 12:00,798,893,1858,3785,"4,506",1842,3019,1364
2021/9/9 13:00,819,926,1898,3782,"4,512",1843,3008,1363
2021/9/9 14:00,810,942,1867,3819,"4,512",1838,3008,1340
2021/9/9 15:00,807,907,1848,3824,"4,519",1841,3010,1326
2021/9/9 16:00,791,793,1824,3820,"4,523",1843,3002,1284
2021/9/9 17:00,773,498,1772,3813,"4,520",1839,3008,931
2021/9/9 18:00,686,214,1147,3790,"4,512",1834,3004,573
2021/9/9 19:00,613,184,920,3770,"4,509",1832,2990,350
2021/9/9 20:00,523,70,815,3762,"4,492",1822,2957,284
2021/9/9 21:00,409,63,717,3774,"4,489",1820,2949,251
2021/9/9 22:00,306,64,617,3765,"4,488",1821,2943,238
2021/9/9 23:00,227,61,544,3757,"4,482",1817,2937,229
2021/9/10 00:00,177,60,505,3757,"4,578",1813,2930,222
2021/9/10 01:00,175,59,499,3744,"4,574",1813,2927,221
2021/9/10 02:00,172,60,502,3724,"4,573",1808,2923,220
2021/9/10 03:00,171,58,499,3708,"4,579",1807,2922,221
2021/9/10 04:00,174,59,500,3697,"4,577",1806,2922,223
2021/9/10 05:00,179,61,542,3685,"4,577",1797,2917,264
2021/9/10 06:00,236,82,770,3687,"4,584",1793,2916,782
2021/9/10 07:00,509,566,1552,3697,"4,593",1814,2948,1258
2021/9/10 08:00,752,758,1905,3726,"4,600",1826,2978,1434
2021/9/10 09:00,808,887,1881,3765,"4,603",1832,2976,1439
2021/9/10 10:00,841,888,1859,3788,"4,611",1839,2983,1419
2021/9/10 11:00,867,911,1879,3791,"4,620",1847,2996,1406
2021/9/10 12:00,798,893,1858,3785,"4,617",1842,3019,1364
2021/9/10 13:00,819,926,1898,3782,"4,624",1843,3008,1363
2021/9/10 14:00,810,942,1867,3819,"4,623",1838,3008,1340
2021/9/10 15:00,807,907,1848,3824,"4,634",1841,3010,1326
2021/9/10 16:00,791,793,1824,3820,"4,642",1843,3002,1284
2021/9/10 17:00,773,498,1772,3813,"4,636",1839,3008,931
2021/9/10 18:00,686,214,1147,3790,"4,630",1834,3004,573
2021/9/10 19:00,613,184,920,3770,"4,623",1832,2990,350
2021/9/10 20:00,523,70,815,3762,"4,606",1822,2957,284
2021/9/10 21:00,409,63,717,3774,"4,595",1820,2949,251
2021/9/10 22:00,306,64,617,3765,"4,593",1821,2943,238
2021/9/10 23:00,227,61,544,3757,"4,591",1817,2937,229
2021/9/11 00:00,166,53,505,3757,"4,578",1813,2930,222
2021/9/11 01:00,164,51,499,3744,"4,574",1813,2927,221
2021/9/11 02:00,165,52,502,3724,"4,573",1808,2923,220
2021/9/11 03:00,164,51,499,3708,"4,579",1807,2922,221
2021/9/11 04:00,164,51,500,3697,"4,577",1806,2922,223
2021/9/11 05:00,167,51,542,3685,"4,577",1797,2917,264
2021/9/11 06:00,201,50,770,3687,"4,584",1793,2916,782
2021/9/11 07:00,480,53,1552,3697,"4,593",1814,2948,1258
2021/9/11 08:00,687,55,1905,3726,"4,600",1826,2978,1434
2021/9/11 09:00,752,57,1881,3765,"4,603",1832,2976,1439
2021/9/11 10:00,772,59,1859,3788,"4,611",1839,2983,1419
2021/9/11 11:00,795,59,1879,3791,"4,620",1847,2996,1406
2021/9/11 12:00,723,60,1858,3785,"4,617",1842,3019,1364
2021/9/11 13:00,746,60,1898,3782,"4,624",1843,3008,1363
2021/9/11 14:00,751,60,1867,3819,"4,623",1838,3008,1340
2021/9/11 15:00,743,60,1848,3824,"4,634",1841,3010,1326
2021/9/11 16:00,725,59,1824,3820,"4,642",1843,3002,1284
2021/9/11 17:00,708,56,1772,3813,"4,636",1839,3008,931
2021/9/11 18:00,624,54,1147,3790,"4,630",1834,3004,573
2021/9/11 19:00,567,53,920,3770,"4,623",1832,2990,350
2021/9/11 20:00,476,53,815,3762,"4,606",1822,2957,284
2021/9/11 21:00,378,53,717,3774,"4,595",1820,2949,251
2021/9/11 22:00,271,53,617,3765,"4,593",1821,2943,238
2021/9/11 23:00,202,52,544,3757,"4,591",1817,2937,229
2021/9/12 00:00,154,53,436,3757,"4,476",1813,2930,204
2021/9/12 01:00,152,51,430,3744,"4,469",1813,2927,203
2021/9/12 02:00,152,52,433,3724,"4,464",1808,2923,202
2021/9/12 03:00,152,51,432,3708,"4,467",1807,2922,201
2021/9/12 04:00,152,51,433,3697,"4,469",1806,2922,201
2021/9/12 05:00,154,51,444,3685,"4,465",1797,2917,203
2021/9/12 06:00,152,50,454,3687,"4,475",1793,2916,209
2021/9/12 07:00,153,53,536,3697,"4,486",1814,2948,211
2021/9/12 08:00,156,55,585,3726,"4,491",1826,2978,227
2021/9/12 09:00,160,57,567,3765,"4,497",1832,2976,241
2021/9/12 10:00,161,59,579,3788,"4,504",1839,2983,244
2021/9/12 11:00,162,59,611,3791,"4,506",1847,2996,241
2021/9/12 12:00,163,60,627,3785,"4,506",1842,3019,240
2021/9/12 13:00,164,60,606,3782,"4,512",1843,3008,239
2021/9/12 14:00,167,60,645,3819,"4,512",1838,3008,241
2021/9/12 15:00,165,60,604,3824,"4,519",1841,3010,240
2021/9/12 16:00,164,59,594,3820,"4,523",1843,3002,233
2021/9/12 17:00,163,56,632,3813,"4,520",1839,3008,227
2021/9/12 18:00,160,54,578,3790,"4,512",1834,3004,223
2021/9/12 19:00,163,53,555,3770,"4,509",1832,2990,219
2021/9/12 20:00,161,53,539,3762,"4,492",1822,2957,212
2021/9/12 21:00,155,53,532,3774,"4,489",1820,2949,211
2021/9/12 22:00,154,53,480,3765,"4,488",1821,2943,208
2021/9/12 23:00,153,52,469,3757,"4,482",1817,2937,206
2021/9/13 00:00,177,60,505,3757,"4,578",1813,2930,222
2021/9/13 01:00,175,59,499,3744,"4,574",1813,2927,221
2021/9/13 02:00,172,60,502,3724,"4,573",1808,2923,220
2021/9/13 03:00,171,58,499,3708,"4,579",1807,2922,221
2021/9/13 04:00,174,59,500,3697,"4,577",1806,2922,223
2021/9/13 05:00,179,61,542,3685,"4,577",1797,2917,264
2021/9/13 06:00,236,82,770,3687,"4,584",1793,2916,782
2021/9/13 07:00,509,566,1552,3697,"4,593",1814,2948,1258
2021/9/13 08:00,752,758,1905,3726,"4,600",1826,2978,1434
2021/9/13 09:00,808,887,1881,3765,"4,603",1832,2976,1439
2021/9/13 10:00,841,888,1859,3788,"4,611",1839,2983,1419
2021/9/13 11:00,867,911,1879,3791,"4,620",1847,2996,1406
2021/9/13 12:00,798,893,1858,3785,"4,617",1842,3019,1364
2021/9/13 13:00,819,926,1898,3782,"4,624",1843,3008,1363
2021/9/13 14:00,810,942,1867,3819,"4,623",1838,3008,1340
2021/9/13 15:00,807,907,1848,3824,"4,634",1841,3010,1326
2021/9/13 16:00,791,793,1824,3820,"4,642",1843,3002,1284
2021/9/13 17:00,773,498,1772,3813,"4,636",1839,3008,931
2021/9/13 18:00,686,214,1147,3790,"4,630",1834,3004,573
2021/9/13 19:00,613,184,920,3770,"4,623",1832,2990,350
2021/9/13 20:00,523,70,815,3762,"4,606",1822,2957,284
2021/9/13 21:00,409,63,717,3774,"4,595",1820,2949,251
2021/9/13 22:00,306,64,617,3765,"4,593",1821,2943,238
2021/9/13 23:00,227,61,544,3757,"4,591",1817,2937,229
2021/9/14 00:00,177,60,505,3757,"4,578",1813,2982,222
2021/9/14 01:00,175,59,499,3744,"4,574",1813,2980,221
2021/9/14 02:00,172,60,502,3724,"4,573",1808,2978,220
2021/9/14 03:00,171,58,499,3708,"4,579",1807,2973,221
2021/9/14 04:00,174,59,500,3697,"4,577",1806,2966,223
2021/9/14 05:00,179,61,542,3685,"4,577",1797,2963,264
2021/9/14 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/9/14 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/9/14 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/9/14 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/9/14 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/9/14 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/9/14 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/9/14 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/9/14 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/9/14 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/9/14 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/9/14 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/9/14 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/9/14 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/9/14 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/9/14 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/9/14 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/9/14 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/9/15 00:00,177,60,505,3757,"4,578",1813,2982,222
2021/9/15 01:00,175,59,499,3744,"4,574",1813,2980,221
2021/9/15 02:00,172,60,502,3724,"4,573",1808,2978,220
2021/9/15 03:00,171,58,499,3708,"4,579",1807,2973,221
2021/9/15 04:00,174,59,500,3697,"4,577",1806,2966,223
2021/9/15 05:00,179,61,542,3685,"4,577",1797,2963,264
2021/9/15 06:00,236,82,770,3687,"4,584",1793,2960,782
2021/9/15 07:00,509,566,1552,3697,"4,593",1814,2994,1258
2021/9/15 08:00,752,758,1905,3726,"4,600",1826,3043,1434
2021/9/15 09:00,808,887,1881,3765,"4,603",1832,3051,1439
2021/9/15 10:00,841,888,1859,3788,"4,611",1839,3062,1419
2021/9/15 11:00,867,911,1879,3791,"4,620",1847,3075,1406
2021/9/15 12:00,798,893,1858,3785,"4,617",1842,3091,1364
2021/9/15 13:00,819,926,1898,3782,"4,624",1843,3081,1363
2021/9/15 14:00,810,942,1867,3819,"4,623",1838,3081,1340
2021/9/15 15:00,807,907,1848,3824,"4,634",1841,3077,1326
2021/9/15 16:00,791,793,1824,3820,"4,642",1843,3071,1284
2021/9/15 17:00,773,498,1772,3813,"4,636",1839,3078,931
2021/9/15 18:00,686,214,1147,3790,"4,630",1834,3058,573
2021/9/15 19:00,613,184,920,3770,"4,623",1832,3038,350
2021/9/15 20:00,523,70,815,3762,"4,606",1822,3010,284
2021/9/15 21:00,409,63,717,3774,"4,595",1820,3001,251
2021/9/15 22:00,306,64,617,3765,"4,593",1821,2993,238
2021/9/15 23:00,227,61,544,3757,"4,591",1817,2987,229
2021/9/16 00:00,177,60,505,4014,"4,578",1813,2982,222
2021/9/16 01:00,175,59,499,3997,"4,574",1813,2980,221
2021/9/16 02:00,172,60,502,3974,"4,573",1808,2978,220
2021/9/16 03:00,171,58,499,3961,"4,579",1807,2973,221
2021/9/16 04:00,174,59,500,3952,"4,577",1806,2966,223
2021/9/16 05:00,179,61,542,3944,"4,577",1797,2963,264
2021/9/16 06:00,236,82,770,3943,"4,584",1793,2960,782
2021/9/16 07:00,509,566,1552,3954,"4,593",1814,2994,1258
2021/9/16 08:00,752,758,1905,3976,"4,600",1826,3043,1434
2021/9/16 09:00,808,887,1881,4015,"4,603",1832,3051,1439
2021/9/16 10:00,841,888,1859,4031,"4,611",1839,3062,1419
2021/9/16 11:00,867,911,1879,4034,"4,620",1847,3075,1406
2021/9/16 12:00,798,893,1858,4037,"4,617",1842,3091,1364
2021/9/16 13:00,819,926,1898,4044,"4,624",1843,3081,1363
2021/9/16 14:00,810,942,1867,4054,"4,623",1838,3081,1340
2021/9/16 15:00,807,907,1848,4067,"4,634",1841,3077,1326
2021/9/16 16:00,791,793,1824,4070,"4,642",1843,3071,1284
2021/9/16 17:00,773,498,1772,4062,"4,636",1839,3078,931
2021/9/16 18:00,686,214,1147,4030,"4,630",1834,3058,573
2021/9/16 19:00,613,184,920,4023,"4,623",1832,3038,350
2021/9/16 20:00,523,70,815,4030,"4,606",1822,3010,284
2021/9/16 21:00,409,63,717,4047,"4,595",1820,3001,251
2021/9/16 22:00,306,64,617,4037,"4,593",1821,2993,238
2021/9/16 23:00,227,61,544,4029,"4,591",1817,2987,229
2021/9/17 00:00,177,60,505,4014,"4,578",1813,2982,222
2021/9/17 01:00,175,59,499,3997,"4,574",1813,2980,221
2021/9/17 02:00,172,60,502,3974,"4,573",1808,2978,220
2021/9/17 03:00,171,58,499,3961,"4,579",1807,2973,221
2021/9/17 04:00,174,59,500,3952,"4,577",1806,2966,223
2021/9/17 05:00,179,61,542,3944,"4,577",1797,2963,264
2021/9/17 06:00,236,82,770,3943,"4,584",1793,2960,782
2021/9/17 07:00,509,566,1552,3954,"4,593",1814,2994,1258
2021/9/17 08:00,752,758,1905,3976,"4,600",1826,3043,1434
2021/9/17 09:00,808,887,1881,4015,"4,603",1832,3051,1439
2021/9/17 10:00,841,888,1859,4031,"4,611",1839,3062,1419
2021/9/17 11:00,867,911,1879,4034,"4,620",1847,3075,1406
2021/9/17 12:00,798,893,1858,4037,"4,617",1842,3091,1364
2021/9/17 13:00,819,926,1898,4044,"4,624",1843,3081,1363
2021/9/17 14:00,810,942,1867,4054,"4,623",1838,3081,1340
2021/9/17 15:00,807,907,1848,4067,"4,634",1841,3077,1326
2021/9/17 16:00,791,793,1824,4070,"4,642",1843,3071,1284
2021/9/17 17:00,773,498,1772,4062,"4,636",1839,3078,931
2021/9/17 18:00,686,214,1147,4030,"4,630",1834,3058,573
2021/9/17 19:00,613,184,920,4023,"4,623",1832,3038,350
2021/9/17 20:00,523,70,815,4030,"4,606",1822,3010,284
2021/9/17 21:00,409,63,717,4047,"4,595",1820,3001,251
2021/9/17 22:00,306,64,617,4037,"4,593",1821,2993,238
2021/9/17 23:00,227,61,544,4029,"4,591",1817,2987,229
2021/9/18 00:00,154,53,436,4014,"4,578",1813,2930,204
2021/9/18 01:00,152,51,430,3997,"4,574",1813,2927,203
2021/9/18 02:00,152,52,433,3974,"4,573",1808,2923,202
2021/9/18 03:00,152,51,432,3961,"4,579",1807,2922,201
2021/9/18 04:00,152,51,433,3952,"4,577",1806,2922,201
2021/9/18 05:00,154,51,444,3944,"4,577",1797,2917,203
2021/9/18 06:00,152,50,454,3943,"4,584",1793,2916,209
2021/9/18 07:00,153,53,536,3954,"4,593",1814,2948,211
2021/9/18 08:00,156,55,585,3976,"4,600",1826,2978,227
2021/9/18 09:00,160,57,567,4015,"4,603",1832,2976,241
2021/9/18 10:00,161,59,579,4031,"4,611",1839,2983,244
2021/9/18 11:00,162,59,611,4034,"4,620",1847,2996,241
2021/9/18 12:00,163,60,627,4037,"4,617",1842,3019,240
2021/9/18 13:00,164,60,606,4044,"4,624",1843,3008,239
2021/9/18 14:00,167,60,645,4054,"4,623",1838,3008,241
2021/9/18 15:00,165,60,604,4067,"4,634",1841,3010,240
2021/9/18 16:00,164,59,594,4070,"4,642",1843,3002,233
2021/9/18 17:00,163,56,632,4062,"4,636",1839,3008,227
2021/9/18 18:00,160,54,578,4030,"4,630",1834,3004,223
2021/9/18 19:00,163,53,555,4023,"4,623",1832,2990,219
2021/9/18 20:00,161,53,539,4030,"4,606",1822,2957,212
2021/9/18 21:00,155,53,532,4047,"4,595",1820,2949,211
2021/9/18 22:00,154,53,480,4037,"4,593",1821,2943,208
2021/9/18 23:00,153,52,469,4029,"4,591",1817,2937,206
2021/9/19 00:00,154,53,436,4014,"4,476",1813,2930,204
2021/9/19 01:00,152,51,430,3997,"4,469",1813,2927,203
2021/9/19 02:00,152,52,433,3974,"4,464",1808,2923,202
2021/9/19 03:00,152,51,432,3961,"4,467",1807,2922,201
2021/9/19 04:00,152,51,433,3952,"4,469",1806,2922,201
2021/9/19 05:00,154,51,444,3944,"4,465",1797,2917,203
2021/9/19 06:00,152,50,454,3943,"4,475",1793,2916,209
2021/9/19 07:00,153,53,536,3954,"4,486",1814,2948,211
2021/9/19 08:00,156,55,585,3976,"4,491",1826,2978,227
2021/9/19 09:00,160,57,567,4015,"4,497",1832,2976,241
2021/9/19 10:00,161,59,579,4031,"4,504",1839,2983,244
2021/9/19 11:00,162,59,611,4034,"4,506",1847,2996,241
2021/9/19 12:00,163,60,627,4037,"4,506",1842,3019,240
2021/9/19 13:00,164,60,606,4044,"4,512",1843,3008,239
2021/9/19 14:00,167,60,645,4054,"4,512",1838,3008,241
2021/9/19 15:00,165,60,604,4067,"4,519",1841,3010,240
2021/9/19 16:00,164,59,594,4070,"4,523",1843,3002,233
2021/9/19 17:00,163,56,632,4062,"4,520",1839,3008,227
2021/9/19 18:00,160,54,578,4030,"4,512",1834,3004,223
2021/9/19 19:00,163,53,555,4023,"4,509",1832,2990,219
2021/9/19 20:00,161,53,539,4030,"4,492",1822,2957,212
2021/9/19 21:00,155,53,532,4047,"4,489",1820,2949,211
2021/9/19 22:00,154,53,480,4037,"4,488",1821,2943,208
2021/9/19 23:00,153,52,469,4029,"4,482",1817,2937,206
2021/9/20 00:00,163,53,436,4014,"4,476",1813,2930,204
2021/9/20 01:00,161,51,430,3997,"4,469",1813,2927,203
2021/9/20 02:00,162,52,433,3974,"4,464",1808,2923,202
2021/9/20 03:00,162,51,432,3961,"4,467",1807,2922,201
2021/9/20 04:00,161,51,433,3952,"4,469",1806,2922,201
2021/9/20 05:00,163,51,444,3944,"4,465",1797,2917,203
2021/9/20 06:00,162,50,454,3943,"4,475",1793,2916,209
2021/9/20 07:00,172,53,536,3954,"4,486",1814,2948,211
2021/9/20 08:00,189,55,585,3976,"4,491",1826,2978,227
2021/9/20 09:00,223,57,567,4015,"4,497",1832,2976,241
2021/9/20 10:00,229,59,579,4031,"4,504",1839,2983,244
2021/9/20 11:00,227,59,611,4034,"4,506",1847,2996,241
2021/9/20 12:00,232,60,627,4037,"4,506",1842,3019,240
2021/9/20 13:00,227,60,606,4044,"4,512",1843,3008,239
2021/9/20 14:00,232,60,645,4054,"4,512",1838,3008,241
2021/9/20 15:00,229,60,604,4067,"4,519",1841,3010,240
2021/9/20 16:00,224,59,594,4070,"4,523",1843,3002,233
2021/9/20 17:00,207,56,632,4062,"4,520",1839,3008,227
2021/9/20 18:00,185,54,578,4030,"4,512",1834,3004,223
2021/9/20 19:00,179,53,555,4023,"4,509",1832,2990,219
2021/9/20 20:00,172,53,539,4030,"4,492",1822,2957,212
2021/9/20 21:00,167,53,532,4047,"4,489",1820,2949,211
2021/9/20 22:00,167,53,480,4037,"4,488",1821,2943,208
2021/9/20 23:00,165,52,469,4029,"4,482",1817,2937,206
2021/9/21 00:00,163,53,436,4014,"4,476",1813,2930,204
2021/9/21 01:00,161,51,430,3997,"4,469",1813,2927,203
2021/9/21 02:00,162,52,433,3974,"4,464",1808,2923,202
2021/9/21 03:00,162,51,432,3961,"4,467",1807,2922,201
2021/9/21 04:00,161,51,433,3952,"4,469",1806,2922,201
2021/9/21 05:00,163,51,444,3944,"4,465",1797,2917,203
2021/9/21 06:00,162,50,454,3943,"4,475",1793,2916,209
2021/9/21 07:00,172,53,536,3954,"4,486",1814,2948,211
2021/9/21 08:00,189,55,585,3976,"4,491",1826,2978,227
2021/9/21 09:00,223,57,567,4015,"4,497",1832,2976,241
2021/9/21 10:00,229,59,579,4031,"4,504",1839,2983,244
2021/9/21 11:00,227,59,611,4034,"4,506",1847,2996,241
2021/9/21 12:00,232,60,627,4037,"4,506",1842,3019,240
2021/9/21 13:00,227,60,606,4044,"4,512",1843,3008,239
2021/9/21 14:00,232,60,645,4054,"4,512",1838,3008,241
2021/9/21 15:00,229,60,604,4067,"4,519",1841,3010,240
2021/9/21 16:00,224,59,594,4070,"4,523",1843,3002,233
2021/9/21 17:00,207,56,632,4062,"4,520",1839,3008,227
2021/9/21 18:00,185,54,578,4030,"4,512",1834,3004,223
2021/9/21 19:00,179,53,555,4023,"4,509",1832,2990,219
2021/9/21 20:00,172,53,539,4030,"4,492",1822,2957,212
2021/9/21 21:00,167,53,532,4047,"4,489",1820,2949,211
2021/9/21 22:00,167,53,480,4037,"4,488",1821,2943,208
2021/9/21 23:00,165,52,469,4029,"4,482",1817,2937,206
2021/9/22 00:00,172,60,505,4014,"4,476",1813,2982,222
2021/9/22 01:00,172,59,499,3997,"4,469",1813,2980,221
2021/9/22 02:00,171,60,502,3974,"4,464",1808,2978,220
2021/9/22 03:00,170,58,499,3961,"4,467",1807,2973,221
2021/9/22 04:00,172,59,500,3952,"4,469",1806,2966,223
2021/9/22 05:00,176,61,542,3944,"4,465",1797,2963,264
2021/9/22 06:00,238,82,770,3943,"4,475",1793,2960,782
2021/9/22 07:00,526,566,1552,3954,"4,486",1814,2994,1258
